"date","open","high","low","close","volume","vix_close"
"2011-07-14","57.90999984741211","58.18000030517578","56.869998931884766","57.09000015258789","98774200","20.799999237060547"
"2011-07-15","57.72999954223633","57.84999847412109","57.310001373291016","57.84999847412109","68281500","19.530000686645508"
"2011-07-18","57.52999877929688","57.790000915527344","56.97999954223633","57.540000915527344","59512200","20.950000762939453"
"2011-07-19","58.09000015258789","58.900001525878906","58.09000015258789","58.84999847412109","73904600","19.209999084472656"
"2011-07-20","59.18000030517578","59.18999862670898","58.5","58.59999847412109","57085500","19.09000015258789"
"2011-07-21","58.65999984741211","59.31999969482422","58.34000015258789","58.9900016784668","70148800","17.559999465942383"
"2011-07-22","58.959999084472656","59.70000076293945","58.91999816894531","59.59999847412109","43620400","17.520000457763672"
"2011-07-25","59.130001068115234","59.810001373291016","59.02000045776367","59.47999954223633","48916100","19.350000381469727"
"2011-07-26","59.43999862670898","59.83000183105469","59.31999969482422","59.630001068115234","40918900","20.229999542236328"
"2011-07-27","59.2400016784668","59.290000915527344","57.93999862670898","58.09000015258789","83969500","22.979999542236328"
"2011-07-28","58.119998931884766","58.93000030517578","57.88999938964844","58.18999862670898","61031900","23.739999771118164"
"2011-07-29","57.720001220703125","58.61000061035156","57.43999862670898","58.0","82860500","25.25"
"2011-08-01","58.70000076293945","58.81999969482422","57.02999877929688","57.72999954223633","85421100","23.65999984741211"
"2011-08-02","57.459999084472656","57.720001220703125","56.209999084472656","56.27000045776367","90853300","24.790000915527344"
"2011-08-03","56.34000015258789","56.880001068115234","55.34999847412109","56.810001373291016","103612300","23.3799991607666"
"2011-08-04","56.0","56.09000015258789","54.16999816894531","54.16999816894531","132830000","31.65999984741211"
"2011-08-05","54.720001220703125","55.02999877929688","52.31999969482422","53.83000183105469","214111800","32.0"
"2011-08-08","52.18000030517578","53.119998931884766","50.59000015258789","50.59000015258789","204804500","48.0"
"2011-08-09","51.34999847412109","53.08000183105469","49.93000030517578","53.02999877929688","193707100","35.060001373291016"
"2011-08-10","51.83000183105469","53.040000915527344","50.79999923706055","50.86000061035156","205917900","42.9900016784668"
"2011-08-11","51.59000015258789","53.68999862670898","51.34000015258789","53.09999847412109","143825300","39.0"
"2011-08-12","53.43000030517578","53.900001525878906","52.880001068115234","53.56999969482422","90483300","36.36000061035156"
"2011-08-15","53.790000915527344","54.36000061035156","53.52999877929688","54.36000061035156","73554300","31.8700008392334"
"2011-08-16","53.83000183105469","54.34999847412109","53.18000030517578","53.900001525878906","89219200","32.849998474121094"
"2011-08-17","53.970001220703125","54.41999816894531","53.02000045776367","53.58000183105469","84416600","31.57999992370605"
"2011-08-18","52.130001068115234","52.13999938964844","50.47999954223633","50.95000076293945","130019400","42.66999816894531"
"2011-08-19","50.41999816894531","51.66999816894531","49.9900016784668","50.02999877929688","96674600","43.04999923706055"
"2011-08-22","51.22999954223633","51.2400016784668","50.060001373291016","50.209999084472656","77107700","42.43999862670898"
"2011-08-23","50.54999923706055","52.27999877929688","50.34000015258789","52.27999877929688","75688400","36.27000045776367"
"2011-08-24","52.130001068115234","52.790000915527344","51.709999084472656","52.68999862670898","80197700","35.900001525878906"
"2011-08-25","52.65999984741211","52.900001525878906","51.650001525878906","51.83000183105469","93623700","39.7599983215332"
"2011-08-26","51.65999984741211","53.310001373291016","51.150001525878906","53.130001068115234","91573300","35.59000015258789"
"2011-08-29","53.65999984741211","54.66999816894531","53.63999938964844","54.61000061035156","45985800","32.279998779296875"
"2011-08-30","54.40999984741211","55.29999923706055","54.11000061035156","54.970001220703125","61617900","32.88999938964844"
"2011-08-31","55.29999923706055","55.7400016784668","54.59999847412109","55.060001373291016","60900400","31.6200008392334"
"2011-09-01","55.20000076293945","55.63999938964844","54.459999084472656","54.560001373291016","57158400","31.81999969482422"
"2011-09-02","53.58000183105469","54.61000061035156","52.9900016784668","53.27999877929688","58185700","33.91999816894531"
"2011-09-06","52.040000915527344","53.369998931884766","51.90999984741211","53.290000915527344","52992200","37.0"
"2011-09-07","54.04999923706055","54.650001525878906","53.900001525878906","54.63999938964844","48952200","33.380001068115234"
"2011-09-08","54.36000061035156","55.16999816894531","54.209999084472656","54.38999938964844","61422800","34.31999969482422"
"2011-09-09","54.0099983215332","54.2400016784668","52.84999847412109","53.18000030517578","63663500","38.52000045776367"
"2011-09-12","52.59000015258789","53.900001525878906","52.56999969482422","53.86000061035156","65973000","38.59000015258789"
"2011-09-13","54.060001373291016","54.68999862670898","53.79999923706055","54.58000183105469","59020000","36.90999984741211"
"2011-09-14","54.86000061035156","55.97999954223633","54.31999969482422","55.36000061035156","90757300","34.599998474121094"
"2011-09-15","55.959999084472656","56.27999877929688","55.38999938964844","56.18000030517578","83536100","31.96999931335449"
"2011-09-16","56.20000076293945","56.650001525878906","56.09000015258789","56.59000015258789","91902100","30.979999542236328"
"2011-09-19","55.88999938964844","56.90999984741211","55.43000030517578","56.61000061035156","73042900","32.72999954223633"
"2011-09-20","56.900001525878906","57.34999847412109","56.22999954223633","56.36000061035156","66570100","32.86000061035156"
"2011-09-21","56.650001525878906","56.93000030517578","55.369998931884766","55.380001068115234","79938000","37.31999969482422"
"2011-09-22","53.970001220703125","54.459999084472656","52.75","53.58000183105469","151885500","41.34999847412109"
"2011-09-23","53.130001068115234","54.380001068115234","53.09000015258789","54.150001525878906","85940600","41.25"
"2011-09-26","54.41999816894531","54.880001068115234","53.209999084472656","54.77999877929688","96261400","39.02000045776367"
"2011-09-27","55.709999084472656","56.20000076293945","54.97999954223633","55.34999847412109","81148600","37.709999084472656"
"2011-09-28","55.59000015258789","55.970001220703125","54.400001525878906","54.52999877929688","76757100","41.08000183105469"
"2011-09-29","55.36000061035156","55.43000030517578","52.970001220703125","53.880001068115234","116900200","38.84000015258789"
"2011-09-30","53.15999984741211","53.61000061035156","52.459999084472656","52.4900016784668","104870100","42.959999084472656"
"2011-10-03","52.02000045776367","52.84999847412109","51.11000061035156","51.13999938964844","99149500","45.45000076293945"
"2011-10-04","50.619998931884766","52.290000915527344","50.09999847412109","52.18999862670898","137013700","40.81999969482422"
"2011-10-05","52.060001373291016","53.68000030517578","51.65999984741211","53.52999877929688","108825700","37.810001373291016"
"2011-10-06","53.459999084472656","54.43999862670898","53.209999084472656","54.43000030517578","71939200","36.27000045776367"
"2011-10-07","54.400001525878906","54.65999984741211","53.720001220703125","54.06999969482422","72525200","36.20000076293945"
"2011-10-10","54.9900016784668","55.93999862670898","54.88999938964844","55.93999862670898","48230200","33.02000045776367"
"2011-10-11","55.790000915527344","56.459999084472656","55.70000076293945","56.31999969482422","66449100","32.86000061035156"
"2011-10-12","56.86000061035156","57.22999954223633","56.560001373291016","56.59999847412109","85627600","31.26000022888184"
"2011-10-13","56.4900016784668","57.18999862670898","56.43000030517578","57.119998931884766","63443700","30.700000762939453"
"2011-10-14","57.81999969482422","58.18999862670898","57.5099983215332","58.18000030517578","65643600","28.239999771118164"
"2011-10-17","57.90999984741211","58.09000015258789","56.970001220703125","57.27999877929688","65161300","33.38999938964844"
"2011-10-18","57.18999862670898","58.290000915527344","56.65999984741211","57.9900016784668","91434600","31.559999465942383"
"2011-10-19","57.66999816894531","57.84999847412109","56.68000030517578","56.869998931884766","67639400","34.439998626708984"
"2011-10-20","56.86000061035156","56.91999816894531","55.790000915527344","56.59000015258789","80378300","34.779998779296875"
"2011-10-21","57.18999862670898","57.65999984741211","56.77999877929688","57.29999923706055","60455800","31.31999969482422"
"2011-10-24","57.5099983215332","58.650001525878906","57.310001373291016","58.4900016784668","61449500","29.26000022888184"
"2011-10-25","58.29999923706055","58.31999969482422","57.220001220703125","57.34000015258789","65299200","32.220001220703125"
"2011-10-26","57.65999984741211","57.77999877929688","56.209999084472656","57.27000045776367","98193800","29.86000061035156"
"2011-10-27","58.63999938964844","59.20000076293945","58.02999877929688","58.84999847412109","104455500","25.459999084472656"
"2011-10-28","58.52000045776367","59.0099983215332","58.5","58.93999862670898","42950000","24.530000686645508"
"2011-10-31","58.43000030517578","58.63999938964844","57.90999984741211","57.95000076293945","60520200","29.959999084472656"
"2011-11-01","56.52000045776367","57.90999984741211","56.119998931884766","56.43999862670898","99933000","34.77000045776367"
"2011-11-02","57.02999877929688","57.15999984741211","56.380001068115234","56.91999816894531","65003800","32.7400016784668"
"2011-11-03","57.369998931884766","58.18000030517578","56.709999084472656","58.09999847412109","78994200","30.5"
"2011-11-04","57.81999969482422","58.04999923706055","57.220001220703125","57.79999923706055","61527800","30.15999984741211"
"2011-11-07","57.7599983215332","58.25","57.16999816894531","58.209999084472656","65559000","29.850000381469727"
"2011-11-08","58.630001068115234","58.97999954223633","57.970001220703125","58.880001068115234","62906900","27.479999542236328"
"2011-11-09","57.7400016784668","57.83000183105469","56.630001068115234","56.810001373291016","69539000","36.15999984741211"
"2011-11-10","57.369998931884766","57.41999816894531","56.22999954223633","56.77999877929688","66052400","32.810001373291016"
"2011-11-11","57.27000045776367","58.02000045776367","57.20000076293945","57.84999847412109","54471000","30.040000915527344"
"2011-11-14","57.68999862670898","58.0099983215332","57.27999877929688","57.4900016784668","44617600","31.1299991607666"
"2011-11-15","57.31999969482422","58.36000061035156","57.2599983215332","58.130001068115234","52203900","31.21999931335449"
"2011-11-16","57.709999084472656","58.15999984741211","57.060001373291016","57.16999816894531","68342800","33.5099983215332"
"2011-11-17","57.02000045776367","57.040000915527344","55.47999954223633","55.83000183105469","101706900","34.5099983215332"
"2011-11-18","55.84000015258789","55.900001525878906","55.29999923706055","55.400001525878906","60417000","32.0"
"2011-11-21","54.650001525878906","54.72999954223633","53.77999877929688","54.34000015258789","52283700","32.90999984741211"
"2011-11-22","54.20000076293945","54.68000030517578","53.869998931884766","54.52000045776367","51940100","31.96999931335449"
"2011-11-23","54.11000061035156","54.16999816894531","53.2599983215332","53.290000915527344","48437300","33.97999954223633"
"2011-11-25","53.060001373291016","53.66999816894531","52.869998931884766","52.880001068115234","25448100","34.470001220703125"
"2011-11-28","54.16999816894531","54.790000915527344","54.13999938964844","54.720001220703125","46710700","32.130001068115234"
"2011-11-29","54.68999862670898","55.09999847412109","54.220001220703125","54.380001068115234","52056700","30.63999938964844"
"2011-11-30","55.86000061035156","56.43999862670898","55.66999816894531","56.38999938964844","66918600","27.799999237060547"
"2011-12-01","56.380001068115234","56.93000030517578","56.34999847412109","56.77999877929688","45362200","27.40999984741211"
"2011-12-02","57.34000015258789","57.34000015258789","56.56999969482422","56.619998931884766","36938900","27.520000457763672"
"2011-12-05","57.470001220703125","57.619998931884766","56.91999816894531","57.2400016784668","40492200","27.84000015258789"
"2011-12-06","57.290000915527344","57.45000076293945","56.88999938964844","57.08000183105469","38670000","28.1299991607666"
"2011-12-07","56.91999816894531","57.34000015258789","56.34999847412109","57.08000183105469","44576200","28.670000076293945"
"2011-12-08","56.709999084472656","57.150001525878906","56.0099983215332","56.119998931884766","51692600","30.59000015258789"
"2011-12-09","56.2599983215332","57.18999862670898","56.2400016784668","57.02000045776367","55757900","26.3799991607666"
"2011-12-12","56.41999816894531","57.0099983215332","55.900001525878906","56.380001068115234","55411700","25.670000076293945"
"2011-12-13","56.75","56.97999954223633","55.52999877929688","55.7599983215332","68557700","25.40999984741211"
"2011-12-14","55.54999923706055","55.59000015258789","54.58000183105469","54.88999938964844","63682800","26.040000915527344"
"2011-12-15","55.36000061035156","55.41999816894531","54.65999984741211","54.7400016784668","58732900","25.11000061035156"
"2011-12-16","54.869998931884766","55.61000061035156","54.77000045776367","54.86000061035156","60978900","24.290000915527344"
"2011-12-19","55.06999969482422","55.20000076293945","54.16999816894531","54.31999969482422","46733900","24.920000076293945"
"2011-12-20","55.20000076293945","56.0","55.16999816894531","55.93000030517578","81758800","23.21999931335449"
"2011-12-21","55.59999847412109","55.63999938964844","54.4900016784668","55.130001068115234","78552300","21.43000030517578"
"2011-12-22","55.25","55.630001068115234","55.16999816894531","55.59999847412109","40334100","21.15999984741211"
"2011-12-23","55.709999084472656","56.08000183105469","55.58000183105469","56.08000183105469","26594600","20.729999542236328"
"2011-12-27","55.9900016784668","56.41999816894531","55.93000030517578","56.2400016784668","21443500","21.90999984741211"
"2011-12-28","56.16999816894531","56.2599983215332","55.43999862670898","55.59000015258789","38180100","23.520000457763672"
"2011-12-29","55.68000030517578","56.02999877929688","55.5","55.9900016784668","28077900","22.649999618530277"
"2011-12-30","55.869998931884766","56.119998931884766","55.81999969482422","55.83000183105469","21832400","23.399999618530277"
"2012-01-03","56.90999984741211","57.18999862670898","56.75","56.900001525878906","39514100","22.96999931335449"
"2012-01-04","56.810001373291016","57.220001220703125","56.560001373291016","57.13999938964844","29403400","22.21999931335449"
"2012-01-05","57.02000045776367","57.65999984741211","56.79999923706055","57.61000061035156","41260600","21.479999542236328"
"2012-01-06","57.619998931884766","57.93999862670898","57.400001525878906","57.810001373291016","46325200","20.6299991607666"
"2012-01-09","57.959999084472656","57.97999954223633","57.43000030517578","57.619998931884766","39195500","21.06999969482422"
"2012-01-10","58.22999954223633","58.400001525878906","57.63999938964844","58.040000915527344","35949900","20.690000534057617"
"2012-01-11","58.02999877929688","58.290000915527344","57.810001373291016","58.15999984741211","37144100","21.049999237060547"
"2012-01-12","58.290000915527344","58.470001220703125","57.86000061035156","58.38999938964844","26188300","20.46999931335449"
"2012-01-13","58.08000183105469","58.20000076293945","57.68000030517578","58.18000030517578","35980400","20.90999984741211"
"2012-01-17","58.68999862670898","58.959999084472656","58.4900016784668","58.709999084472656","41790800","22.200000762939453"
"2012-01-18","58.81999969482422","59.4900016784668","58.68000030517578","59.4900016784668","48692700","20.88999938964844"
"2012-01-19","59.7599983215332","59.970001220703125","59.650001525878906","59.86000061035156","47774500","19.8700008392334"
"2012-01-20","59.59999847412109","59.79999923706055","59.560001373291016","59.77000045776367","41041700","18.280000686645508"
