"date","open","high","low","close","volume","vix_close"
"2012-11-02","143.67999267578125","143.72000122070312","141.41000366210938","141.55999755859375","137702200","17.59000015258789"
"2012-11-05","141.35000610351562","142.1699981689453","140.92999267578125","141.85000610351562","98378500","18.420000076293945"
"2012-11-06","142.27999877929688","143.52000427246094","142.1300048828125","142.9600067138672","107068100","17.579999923706055"
"2012-11-07","141.66000366210938","141.67999267578125","139.05999755859375","139.72000122070312","264304500","19.07999992370605"
"2012-11-08","139.6999969482422","140.41000366210938","137.92999267578125","138.0399932861328","181517300","18.489999771118164"
"2012-11-09","137.6199951171875","139.44000244140625","137.5500030517578","138.16000366210938","201055300","18.61000061035156"
"2012-11-12","138.58999633789062","138.80999755859375","137.9600067138672","138.27000427246094","97677500","16.68000030517578"
"2012-11-13","137.5399932861328","139.25","137.36000061035156","137.7899932861328","123018300","16.649999618530273"
"2012-11-14","138.2100067138672","138.42999267578125","135.6199951171875","135.92999267578125","191505000","17.920000076293945"
"2012-11-15","135.97999572753906","136.49000549316406","135.17999267578125","135.6999969482422","178128400","17.989999771118164"
"2012-11-16","135.89999389648438","136.63999938964844","134.6999969482422","136.3699951171875","239483900","16.40999984741211"
"2012-11-19","137.89999389648438","139.14999389648438","136.41000366210938","139.1300048828125","151495800","15.239999771118164"
"2012-11-20","138.91000366210938","139.4199981689453","138.0800018310547","139.19000244140625","119807400","15.079999923706056"
"2012-11-21","139.30999755859375","139.57000732421875","139.02999877929688","139.4499969482422","81710800","15.3100004196167"
"2012-11-23","140.1300048828125","141.39999389648438","140.0399932861328","141.35000610351562","65409200","15.140000343322754"
"2012-11-26","140.64999389648438","141.36000061035156","140.19000244140625","141.0500030517578","100124400","15.5"
"2012-11-27","140.91000366210938","141.38999938964844","140.24000549316406","140.3300018310547","128646200","15.920000076293944"
"2012-11-28","139.75999450683594","141.5399932861328","139.0","141.4600067138672","177086500","15.510000228881836"
"2012-11-29","141.99000549316406","142.50999450683594","141.3699951171875","142.1199951171875","151085900","15.0600004196167"
"2012-11-30","142.13999938964844","142.4199981689453","141.66000366210938","142.14999389648438","136568300","15.869999885559082"
"2012-12-03","142.8000030517578","142.9199981689453","141.33999633789062","141.4499969482422","124656300","16.639999389648438"
"2012-12-04","141.44000244140625","141.8699951171875","140.8699951171875","141.25","127512200","17.1200008392334"
"2012-12-05","141.3699951171875","142.16000366210938","140.3699951171875","141.5","147300500","16.459999084472656"
"2012-12-06","141.3699951171875","142.0399932861328","141.16000366210938","141.97999572753906","103220600","16.579999923706055"
"2012-12-07","142.52999877929688","142.69000244140625","141.6699981689453","142.41000366210938","108726400","15.899999618530272"
"2012-12-10","142.2100067138672","142.80999755859375","142.14999389648438","142.47000122070312","98840700","16.049999237060547"
"2012-12-11","143.05999755859375","144.11000061035156","142.99000549316406","143.44000244140625","152570400","15.56999969482422"
"2012-12-12","144.0","144.5500030517578","143.30999755859375","143.50999450683594","145880100","15.949999809265137"
"2012-12-13","143.4199981689453","143.8300018310547","142.27000427246094","142.6300048828125","135715000","16.559999465942383"
"2012-12-14","142.32000732421875","142.5800018310547","141.8800048828125","142.10000610351562","137701700","17.0"
"2012-12-17","142.47000122070312","143.85000610351562","142.42999267578125","143.77000427246094","143238200","16.34000015258789"
"2012-12-18","144.0","145.5","143.7899932861328","145.3699951171875","177762800","15.56999969482422"
"2012-12-19","145.52999877929688","145.5800018310547","144.24000549316406","144.2899932861328","150895400","17.360000610351562"
"2012-12-20","144.3800048828125","145.13999938964844","143.97999572753906","145.1199951171875","168487000","17.670000076293945"
"2012-12-21","142.1699981689453","144.08999633789062","141.94000244140625","142.7899932861328","245883800","17.84000015258789"
"2012-12-24","142.47999572753906","142.55999755859375","142.19000244140625","142.35000610351562","53874600","17.84000015258789"
"2012-12-26","142.63999938964844","142.7100067138672","141.35000610351562","141.75","106947700","19.479999542236328"
"2012-12-27","141.7899932861328","142.0800018310547","139.9199981689453","141.55999755859375","167920600","19.46999931335449"
"2012-12-28","140.63999938964844","141.4199981689453","139.8699951171875","140.02999877929688","148806700","22.71999931335449"
"2012-12-31","139.66000366210938","142.55999755859375","139.5399932861328","142.41000366210938","243935200","18.020000457763672"
"2013-01-02","145.11000061035156","146.14999389648438","144.72999572753906","146.05999755859375","192059000","14.68000030517578"
"2013-01-03","145.99000549316406","146.3699951171875","145.33999633789062","145.72999572753906","144761800","14.5600004196167"
"2013-01-04","145.97000122070312","146.61000061035156","145.6699981689453","146.3699951171875","116817700","13.829999923706056"
"2013-01-07","145.85000610351562","146.11000061035156","145.42999267578125","145.97000122070312","110002500","13.789999961853027"
"2013-01-08","145.7100067138672","145.91000366210938","144.97999572753906","145.5500030517578","121265100","13.619999885559082"
"2013-01-09","145.8699951171875","146.32000732421875","145.63999938964844","145.9199981689453","90745600","13.8100004196167"
"2013-01-10","146.72999572753906","147.08999633789062","145.97000122070312","147.0800018310547","130735400","13.489999771118164"
"2013-01-11","147.0399932861328","147.14999389648438","146.61000061035156","147.07000732421875","113917300","13.359999656677246"
"2013-01-14","146.88999938964844","147.07000732421875","146.42999267578125","146.97000122070312","89567200","13.520000457763672"
"2013-01-15","146.2899932861328","147.2100067138672","146.1999969482422","147.07000732421875","93172600","13.550000190734863"
"2013-01-16","146.77000427246094","147.27999877929688","146.61000061035156","147.0500030517578","104849500","13.420000076293944"
"2013-01-17","147.6999969482422","148.4199981689453","147.14999389648438","148.0","133833500","13.56999969482422"
"2013-01-18","147.97000122070312","148.49000549316406","147.42999267578125","148.3300018310547","169906000","12.460000038146973"
"2013-01-22","148.3300018310547","149.1300048828125","147.97999572753906","149.1300048828125","111797300","12.43000030517578"
"2013-01-23","149.1300048828125","149.5","148.86000061035156","149.3699951171875","104596100","12.460000038146973"
"2013-01-24","149.14999389648438","150.13999938964844","149.00999450683594","149.41000366210938","146426400","12.6899995803833"
"2013-01-25","149.8800048828125","150.25","149.3699951171875","150.25","147211600","12.890000343322754"
"2013-01-28","150.2899932861328","150.3300018310547","149.50999450683594","150.07000732421875","113357700","13.56999969482422"
