baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
risk_parity_spy_cash,2020-09-08,10641.48426296066,-0.04371487587445344,0.0,0.9053784685240241,0.09462153147597585
risk_parity_spy_cash,2020-09-09,10924.507311033498,0.026596200405797132,0.0,0.9078298444524014,0.09217015554759855
risk_parity_spy_cash,2020-09-10,10726.783281663082,-0.018099125547814787,0.0,0.9061308957495109,0.09386910425048911
risk_parity_spy_cash,2020-09-11,10659.329364440842,-0.0062883639438813255,0.0,0.9055368772544111,0.09446312274558888
risk_parity_spy_cash,2020-09-14,10827.429915414164,0.015770274585388044,0.0,0.9070034582532489,0.0929965417467511
risk_parity_spy_cash,2020-09-15,10966.621489123872,0.012855458294082522,0.0,0.9081837976137465,0.09181620238625354
risk_parity_spy_cash,2020-09-16,10807.79965027883,-0.01448229420542635,0.0,0.9068345481299833,0.09316545187001668
risk_parity_spy_cash,2020-09-17,10654.689463787428,-0.014166638117449892,0.0,0.905495740484875,0.09450425951512498
risk_parity_spy_cash,2020-09-18,10531.557827902747,-0.011556567303361964,0.0,0.9043908266380994,0.09560917336190056
risk_parity_spy_cash,2020-09-21,10554.400080603087,0.002168933891225633,0.0,0.9045977478161603,0.09540225218383969
risk_parity_spy_cash,2020-09-22,10731.78043288324,0.016806294145144562,0.0,0.9061746050027683,0.09382539499723175
risk_parity_spy_cash,2020-09-23,10434.837682850153,-0.02766947683007248,0.0,0.9035046285584573,0.09649537144154274
risk_parity_spy_cash,2020-09-24,10478.73702459568,0.004206998046330623,0.0,0.9039088836970137,0.09609111630298628
risk_parity_spy_cash,2020-09-25,10698.944966921137,0.021014740784942365,0.0,0.905886651323846,0.09411334867615395
risk_parity_spy_cash,2020-09-28,10900.238234423303,0.018814310020709657,0.0,0.9076246301701034,0.09237536982989658
risk_parity_spy_cash,2020-09-29,10855.625480722847,-0.004092823729261896,0.0,0.9072450003063496,0.09275499969365042
risk_parity_spy_cash,2020-09-30,10923.079397945086,0.006213729217355857,0.0,0.9078177955633777,0.09218220443662228
risk_parity_spy_cash,2020-10-01,11080.47332370172,0.01440929979747696,0.0,0.9091272088544278,0.09087279114557223
risk_parity_spy_cash,2020-10-02,10841.136307072447,-0.021599891054953302,0.14638974813510452,0.7575349754068416,0.24246502459315844
risk_parity_spy_cash,2020-10-05,11016.279062052796,0.016155387223209194,0.0,0.761389815335498,0.238610184664502
risk_parity_spy_cash,2020-10-06,10866.5845558581,-0.013588481678023179,0.0,0.7581027996607226,0.24189720033927742
risk_parity_spy_cash,2020-10-07,11009.094018127533,0.013114466789162949,0.0,0.7612340872932988,0.23876591270670122
risk_parity_spy_cash,2020-10-08,11053.702688601468,0.004051983787265678,0.0,0.7621976585255273,0.23780234147447266
risk_parity_spy_cash,2020-10-09,11182.439598463805,0.011646496516962479,0.0,0.7649353382894006,0.23506466171059937
risk_parity_spy_cash,2020-10-12,11446.50092667031,0.023613928417085317,0.0,0.7703580860079708,0.22964191399202916
risk_parity_spy_cash,2020-10-13,11446.201245285836,-2.6181047500295485e-05,0.0,0.770352073584701,0.22964792641529896
risk_parity_spy_cash,2020-10-14,11372.551804063616,-0.006434400343306335,0.0,0.7688648575447368,0.23113514245526323
risk_parity_spy_cash,2020-10-15,11313.87181346087,-0.005159791013814363,0.0,0.767666062984319,0.23233393701568095
risk_parity_spy_cash,2020-10-16,11266.26907013049,-0.004207467091305039,0.0,0.7666843952554684,0.2333156047445316
risk_parity_spy_cash,2020-10-19,11125.2561874579,-0.012516378030278608,0.0,0.7637271145022742,0.23627288549772585
risk_parity_spy_cash,2020-10-20,11143.519392318287,0.0016415985890712026,0.0,0.7641143440622437,0.23588565593775634
