baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
buy_and_hold_spy,2020-11-18,10202.524244250604,-0.011900331272911568,0.0,1.0,0.0
buy_and_hold_spy,2020-11-19,10222.252843774791,0.0019336978821986595,0.0,1.0,0.0
buy_and_hold_spy,2020-11-20,10125.33690404442,-0.009480878746742416,0.0,1.0,0.0
buy_and_hold_spy,2020-11-23,10241.637088025387,0.011486055731588785,0.0,1.0,0.0
buy_and_hold_spy,2020-11-24,10398.77928628074,0.01534346480984805,0.0,1.0,0.0
buy_and_hold_spy,2020-11-25,10340.283254559883,-0.005625278709206927,0.0,1.0,0.0
buy_and_hold_spy,2020-11-27,10357.589747819202,0.0016736962453796078,0.0,1.0,0.0
buy_and_hold_spy,2020-11-30,10266.9038921491,-0.008755497937075196,0.0,1.0,0.0
buy_and_hold_spy,2020-12-01,10329.899781126102,0.006135821435435229,0.0,1.0,0.0
buy_and_hold_spy,2020-12-02,10355.513053132445,0.0024795276381230913,0.0,1.0,0.0
buy_and_hold_spy,2020-12-03,10385.972650277565,0.002941389479095502,0.0,1.0,0.0
buy_and_hold_spy,2020-12-04,10473.543463917536,0.008431643004339184,0.0,1.0,0.0
buy_and_hold_spy,2020-12-07,10421.970452022215,-0.004924122583058521,0.0,1.0,0.0
buy_and_hold_spy,2020-12-08,10460.04494845362,0.0036532915350970807,0.0,1.0,0.0
buy_and_hold_spy,2020-12-09,10414.355552735935,-0.004367992292847678,0.0,1.0,0.0
buy_and_hold_spy,2020-12-10,10402.58726407614,-0.0011300064224043505,0.0,1.0,0.0
buy_and_hold_spy,2020-12-11,10416.085779540059,0.0012976113654468158,0.0,1.0,0.0
buy_and_hold_spy,2020-12-14,10352.744478984945,-0.00608110396705186,0.0,1.0,0.0
buy_and_hold_spy,2020-12-15,10474.581811260918,0.011768602279645712,0.0,1.0,0.0
buy_and_hold_spy,2020-12-16,10458.313665344978,-0.0015531069601699699,0.0,1.0,0.0
buy_and_hold_spy,2020-12-17,10504.694940523408,0.0044348713055069044,0.0,1.0,0.0
buy_and_hold_spy,2020-12-18,10449.660418715319,-0.005239040459498301,0.0,1.0,0.0
buy_and_hold_spy,2020-12-21,10457.968253766865,0.0007950339741822354,0.0,1.0,0.0
buy_and_hold_spy,2020-12-22,10386.319118160203,-0.006851152524856241,0.0,1.0,0.0
buy_and_hold_spy,2020-12-23,10428.200536082488,0.004032363866911748,0.0,1.0,0.0
buy_and_hold_spy,2020-12-24,10453.813808088831,0.0024561545319079503,0.0,1.0,0.0
