date,asset,asset_label,method,method_label,portfolio_value,cumulative_return,daily_returns,turnover
2022-10-04,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11622.86566610367,0.162286566610367,0.030986651545366,0.0
2022-10-05,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11595.804845124723,0.15958048451247242,-0.0023282400189708,0.0
2022-10-06,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11476.184867744952,0.14761848677449518,-0.0103157977369776,0.0
2022-10-07,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11156.069319533244,0.11560693195332439,-0.0278938995755834,0.0
2022-10-10,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11070.889107346502,0.10708891073465021,-0.007635324749874,0.0
2022-10-11,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11000.777406827776,0.10007774068277753,-0.0063329783036306,0.0
2022-10-12,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,10964.491732532731,0.09644917325327307,-0.0032984645496529,0.0
2022-10-13,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11253.856518439054,0.12538565184390538,0.0263910806779805,0.0
2022-10-14,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,10997.395273424803,0.09973952734248037,-0.0227887430938938,0.0
2022-10-17,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11279.994854086392,0.12799948540863926,0.0256969558368507,0.0
2022-10-18,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11412.530564547493,0.14125305645474917,0.0117496250818844,0.0
